0.0000	 111.22
0.0000	 111.48
0.0000	 115.25
0.0000	 120.30
0.0000	 125.93
0.0000	 131.87
0.0000	 138.01
0.0000	 144.29
0.0000	 150.67
0.0000	 157.10
0.0000	 163.52
0.0000	 169.84
0.0000	 176.01
0.0000	 181.91
0.0000	 187.46
0.0000	 192.61
0.0000	 197.27
0.0000	 201.44
0.0000	 205.09
0.0000	 208.26
0.0000	 210.94
